datetime,timestamp,temp,humidity,pressure,rain_analog,rain_detected,light_intensity,nh3,co,co2,alcohol,lpg,ch4,aqi
2024-07-15T00:27:00,1720983420,26.450000000000003,70.0,1009.8,93,False,0.0,1.9,119.0,0.3,0.6,233.6,234.3,86
2024-07-15T02:04:00,1720989240,25.15,68.0,1006.8,92,False,0.0,1.3,108.0,0.5,0.9,242.2,243.1,99
2024-07-15T04:21:00,1720997460,23.9,74.0,1011.2,16,True,0.0,2.0,111.0,0.4,1.0,228.4,224.7,101
2024-07-15T07:42:00,1721009520,25.15,77.0,1008.3,100,False,267.0,1.7,108.0,0.4,0.8,217.2,215.7,103
2024-07-15T09:14:00,1721015040,27.75,73.0,1009.8,40,True,194.0,1.7,115.0,0.4,0.6,211.4,211.1,109
2024-07-15T12:28:00,1721026680,31.7,51.0,1010.1,19,True,124.0,1.5,122.0,0.5,0.6,236.2,239.3,97
2024-07-15T14:11:00,1721032860,34.25,68.0,1010.3,98,False,329.0,1.4,101.0,0.4,0.5,221.7,218.3,91
2024-07-15T16:46:00,1721042160,32.75,53.0,1009.2,64,True,167.0,1.8,112.0,0.4,0.9,222.5,223.1,116
2024-07-15T19:52:00,1721053320,30.35,68.0,1004.2,12,True,31.0,1.9,117.0,0.3,0.6,222.7,218.9,118
2024-07-15T21:04:00,1721057640,28.799999999999997,60.0,1005.1,94,False,0.0,1.2,106.0,0.4,0.7,225.3,224.2,98
2024-07-16T00:45:00,1721070900,27.05,75.0,1007.6,25,True,0.0,1.8,113.0,0.4,0.7,229.2,227.9,86
2024-07-16T02:32:00,1721077320,25.700000000000003,73.0,1008.5,92,False,0.0,1.5,106.0,0.4,0.5,212.8,210.0,84
2024-07-16T04:07:00,1721083020,24.450000000000003,78.0,1009.3,92,False,13.0,2.0,107.0,0.4,0.6,209.1,208.7,96
2024-07-16T07:01:00,1721093460,25.700000000000003,60.0,1008.8,94,False,231.0,1.6,104.0,0.3,0.6,207.0,210.1,95
2024-07-16T09:13:00,1721101380,28.299999999999997,53.0,1011.9,56,True,128.0,1.3,108.0,0.4,0.9,213.8,211.9,95
2024-07-16T12:50:00,1721114400,32.25,53.0,1007.3,15,True,238.0,1.7,116.0,0.4,0.5,218.9,216.7,87
2024-07-16T14:38:00,1721120880,34.85,51.0,1005.0,63,True,142.0,1.5,109.0,0.3,0.4,206.6,209.2,82
2024-07-16T16:11:00,1721126460,33.25,63.0,1006.6,92,False,261.0,1.4,118.0,0.4,0.8,214.2,209.6,112
2024-07-16T19:34:00,1721138640,30.9,73.0,1009.0,19,True,37.0,1.2,119.0,0.3,0.5,235.1,235.3,100
2024-07-16T21:26:00,1721145360,29.35,56.0,1003.8,47,True,18.0,1.2,111.0,0.3,0.7,213.8,218.6,90
2024-07-17T00:57:00,1721158020,29.4,60.0,1005.2,42,True,2.0,1.3,109.0,0.4,1.0,213.4,210.4,91
2024-07-17T02:12:00,1721162520,28.1,73.0,1012.4,57,True,0.0,1.8,117.0,0.3,0.7,226.6,230.8,81
2024-07-17T04:48:00,1721171880,26.75,68.0,1009.0,40,True,5.0,1.5,108.0,0.3,0.9,232.6,231.0,81
2024-07-17T07:35:00,1721181900,28.1,72.0,1009.4,54,True,141.0,1.5,122.0,0.4,0.7,242.1,242.2,100
2024-07-17T09:11:00,1721187660,30.7,59.0,1011.8,94,False,324.0,1.4,116.0,0.4,0.5,210.0,212.2,102
2024-07-17T12:59:00,1721201340,34.599999999999994,49.0,1008.2,100,False,382.0,0.9,104.0,0.3,0.3,211.8,215.7,67
2024-07-17T14:15:00,1721205900,37.2,53.0,1006.8,98,False,357.0,0.8,110.0,0.3,0.6,225.3,228.2,74
2024-07-17T16:48:00,1721215080,35.650000000000006,66.0,1008.0,98,False,276.0,1.7,120.0,0.4,0.8,213.0,215.7,102
2024-07-17T19:40:00,1721225400,33.3,66.0,1008.0,57,True,6.0,2.0,105.0,0.5,0.8,220.9,224.0,102
2024-07-17T21:50:00,1721233200,31.7,71.0,1003.2,19,True,0.0,1.6,118.0,0.4,0.5,226.5,230.6,81
2024-07-18T00:21:00,1721242260,27.799999999999997,71.0,1006.3,92,False,0.0,1.9,108.0,0.4,0.9,239.7,243.5,104
2024-07-18T02:00:00,1721248200,26.5,71.0,1009.6,91,False,0.0,1.4,108.0,0.4,0.7,222.1,217.8,103
2024-07-18T04:09:00,1721255940,25.200000000000003,66.0,1009.4,33,True,0.0,1.3,100.0,0.3,0.6,233.9,236.9,85
2024-07-18T07:01:00,1721266260,26.5,75.0,1008.1,92,False,238.0,2.1,125.0,0.5,0.7,214.1,210.0,117
2024-07-18T09:00:00,1721273400,29.1,74.0,1007.8,91,False,314.0,1.7,116.0,0.4,1.0,215.2,219.7,117
2024-07-18T12:07:00,1721284620,33.0,59.0,1010.3,97,False,394.0,1.4,114.0,0.5,0.5,236.6,239.4,96
2024-07-18T14:52:00,1721294520,35.599999999999994,63.0,1009.0,95,False,347.0,1.2,113.0,0.3,0.8,209.3,213.7,87
2024-07-18T16:45:00,1721301300,34.05,65.0,1004.7,70,True,110.0,1.9,110.0,0.5,1.1,217.1,214.7,108
2024-07-18T19:28:00,1721311080,31.700000000000003,68.0,1007.9,94,False,64.0,2.2,113.0,0.4,0.8,218.0,215.4,117
2024-07-18T21:17:00,1721317620,30.15,67.0,1003.4,34,True,7.0,1.1,99.0,0.4,0.6,211.2,211.2,76
2024-07-19T00:43:00,1721329980,26.65,64.0,1009.6,97,False,10.0,1.6,108.0,0.5,0.6,211.6,210.4,95
2024-07-19T02:12:00,1721335320,25.299999999999997,68.0,1007.6,92,False,5.0,1.7,112.0,0.3,0.8,234.9,238.8,82
2024-07-19T04:13:00,1721342580,24.049999999999997,64.0,1012.7,99,False,9.0,1.9,111.0,0.3,0.4,232.8,233.5,86
2024-07-19T07:32:00,1721354520,25.3,60.0,1007.2,90,False,236.0,1.8,113.0,0.4,1.0,206.4,203.7,96
2024-07-19T09:04:00,1721360040,27.95,69.0,1012.0,96,False,294.0,1.7,111.0,0.3,0.9,222.0,222.0,94
2024-07-19T12:45:00,1721373300,31.85,68.0,1010.7,44,True,188.0,1.2,106.0,0.3,0.7,209.5,211.3,74
2024-07-19T14:23:00,1721379180,34.45,66.0,1008.7,67,True,114.0,1.2,110.0,0.3,0.4,205.6,205.6,77
2024-07-19T16:36:00,1721387160,32.849999999999994,57.0,1006.5,96,False,291.0,1.9,121.0,0.4,0.5,216.2,215.3,101
2024-07-19T19:52:00,1721398920,30.55,63.0,1002.9,13,True,31.0,1.3,110.0,0.4,1.1,232.5,230.2,106
2024-07-19T21:22:00,1721404320,29.0,71.0,1009.7,17,True,0.0,1.7,107.0,0.4,0.5,200.4,198.7,77
2024-07-20T00:54:00,1721417040,28.4,62.0,1006.0,50,True,0.0,2.2,127.0,0.4,0.6,250.8,253.2,122
2024-07-20T02:24:00,1721422440,27.1,76.0,1006.6,100,False,0.0,2.3,112.0,0.3,0.9,251.1,247.5,121
2024-07-20T04:52:00,1721431320,25.8,76.0,1009.6,100,False,0.0,2.3,122.0,0.4,1.1,228.2,227.2,116
2024-07-20T07:46:00,1721441760,27.1,80.0,1012.0,100,False,244.0,1.9,115.0,0.4,0.8,234.8,237.8,122
2024-07-20T09:17:00,1721447220,29.700000000000003,68.0,1011.7,100,False,307.0,1.8,117.0,0.4,0.9,231.0,235.0,138
2024-07-20T12:00:00,1721457000,33.599999999999994,56.0,1011.3,91,False,390.0,1.4,119.0,0.5,0.9,245.6,247.2,107
2024-07-20T14:26:00,1721465760,36.2,53.0,1002.5,92,False,352.0,1.2,107.0,0.4,1.0,213.5,209.5,98
2024-07-20T16:14:00,1721472240,34.65,56.0,1003.9,37,True,112.0,2.1,113.0,0.4,0.8,259.0,260.3,132
2024-07-20T19:54:00,1721485440,32.3,77.0,1008.8,91,False,73.0,2.4,115.0,0.5,0.6,228.6,228.3,129
2024-07-20T21:26:00,1721490960,30.75,58.0,1007.0,91,False,10.0,1.9,112.0,0.3,0.6,231.8,233.9,90
2024-07-21T00:36:00,1721502360,30.55,70.0,1011.3,48,True,0.0,1.2,113.0,0.4,0.6,237.4,241.6,96
2024-07-21T02:20:00,1721508600,29.25,71.0,1008.4,22,True,0.0,2.1,122.0,0.3,0.9,224.2,227.4,113
2024-07-21T04:08:00,1721515080,27.95,75.0,1005.9,96,False,6.0,1.9,111.0,0.4,0.5,211.2,207.7,104
2024-07-21T07:42:00,1721527920,29.25,76.0,1012.6,96,False,246.0,2.4,129.0,0.5,0.9,237.8,237.6,125
2024-07-21T09:19:00,1721533740,31.85,65.0,1010.9,67,True,180.0,1.8,115.0,0.4,0.7,260.4,255.8,132
2024-07-21T12:48:00,1721546280,35.75,58.0,1005.4,99,False,382.0,1.5,112.0,0.4,0.8,238.2,235.6,92
2024-07-21T14:13:00,1721551380,38.35,67.0,1008.7,13,True,141.0,1.5,103.0,0.4,0.8,203.4,203.9,96
2024-07-21T16:40:00,1721560200,36.8,61.0,1004.4,51,True,113.0,1.7,119.0,0.4,1.1,257.0,260.1,134
2024-07-21T19:45:00,1721571300,34.45,67.0,1008.1,100,False,94.0,1.5,127.0,0.3,0.8,249.8,250.3,124
2024-07-21T21:08:00,1721576280,32.900000000000006,59.0,1010.5,100,False,0.0,1.6,118.0,0.4,0.9,238.3,242.9,103
2024-07-22T00:05:00,1721586900,31.35,73.0,1007.6,100,False,0.0,2.2,127.0,0.3,1.0,234.1,233.1,114
2024-07-22T02:23:00,1721595180,30.05,69.0,1011.5,96,False,9.0,1.8,115.0,0.4,0.7,242.3,239.6,104
2024-07-22T04:27:00,1721602620,28.75,61.0,1009.4,97,False,14.0,1.4,114.0,0.4,0.6,224.2,221.9,101
2024-07-22T07:31:00,1721613660,30.05,74.0,1006.5,98,False,248.0,1.9,117.0,0.4,0.7,244.9,242.5,139
2024-07-22T09:50:00,1721622000,32.65,66.0,1006.8,99,False,313.0,2.3,114.0,0.4,0.8,253.6,254.7,129
2024-07-22T12:43:00,1721632380,36.55,55.0,1007.3,96,False,404.0,1.9,115.0,0.4,0.5,212.5,214.6,101
2024-07-22T14:51:00,1721640060,39.15,61.0,1006.0,100,False,346.0,1.7,119.0,0.4,0.9,234.7,230.7,105
2024-07-22T16:26:00,1721645760,37.599999999999994,68.0,1004.8,99,False,261.0,2.2,118.0,0.5,0.7,248.7,243.8,141
2024-07-22T19:49:00,1721657940,35.25,58.0,1005.7,96,False,84.0,1.7,118.0,0.4,0.8,230.7,232.7,137
2024-07-22T21:59:00,1721665740,33.7,73.0,1006.4,95,False,15.0,1.8,104.0,0.5,0.8,220.5,220.7,101
2024-07-23T00:36:00,1721675160,30.4,62.0,1006.2,66,True,0.0,1.2,104.0,0.5,1.0,206.2,210.7,94
2024-07-23T02:45:00,1721682900,29.1,72.0,1012.6,98,False,0.0,1.8,118.0,0.4,0.7,228.1,225.6,84
2024-07-23T04:49:00,1721690340,27.85,78.0,1007.3,97,False,17.0,1.2,111.0,0.4,0.8,238.9,242.0,89
2024-07-23T07:01:00,1721698260,29.15,83.0,1008.3,90,False,260.0,2.1,109.0,0.4,1.0,211.8,210.6,103
2024-07-23T09:22:00,1721706720,31.7,55.0,1008.4,96,False,318.0,2.0,109.0,0.4,1.0,216.7,221.3,106
2024-07-23T12:44:00,1721718840,35.599999999999994,57.0,1005.4,10,True,192.0,1.4,102.0,0.4,0.8,210.8,214.6,91
2024-07-23T14:35:00,1721725500,38.2,64.0,1006.3,57,True,140.0,1.8,106.0,0.3,0.5,201.6,201.9,84
2024-07-23T16:09:00,1721731140,36.65,61.0,1008.6,16,True,192.0,1.4,125.0,0.3,0.7,234.8,230.0,108
2024-07-23T19:19:00,1721742540,34.349999999999994,54.0,1002.7,53,True,28.0,2.0,117.0,0.4,1.0,233.3,234.9,103
2024-07-23T21:35:00,1721750700,32.75,74.0,1004.3,53,True,0.0,1.2,105.0,0.4,0.8,219.4,223.8,80
2024-07-24T00:07:00,1721759820,28.35,72.0,1011.1,91,False,19.0,1.6,107.0,0.3,0.8,219.2,222.1,104
2024-07-24T02:34:00,1721768640,27.05,66.0,1007.5,100,False,0.0,2.0,107.0,0.4,0.5,211.1,208.4,107
2024-07-24T04:02:00,1721773920,25.75,68.0,1009.0,99,False,11.0,1.3,114.0,0.5,0.9,220.4,223.3,99
2024-07-24T07:07:00,1721785020,27.05,74.0,1012.6,91,False,258.0,1.5,119.0,0.4,0.8,212.9,214.5,113
2024-07-24T09:54:00,1721795040,29.65,63.0,1007.4,62,True,226.0,1.9,110.0,0.3,0.9,229.8,226.8,107
2024-07-24T12:44:00,1721805240,33.55,69.0,1006.7,32,True,242.0,1.0,112.0,0.3,0.5,217.2,213.6,84
2024-07-24T14:03:00,1721809980,36.15,49.0,1006.4,99,False,333.0,2.1,112.0,0.4,0.5,238.6,238.9,97
2024-07-24T16:16:00,1721817960,34.6,62.0,1006.6,39,True,85.0,1.6,126.0,0.4,0.9,227.2,224.6,118
2024-07-24T19:39:00,1721830140,32.2,58.0,1009.2,99,False,92.0,2.2,117.0,0.4,0.8,248.2,248.5,112
2024-07-24T21:20:00,1721836200,30.65,69.0,1009.9,45,True,2.0,1.6,112.0,0.4,0.8,205.5,202.1,88
2024-07-25T00:48:00,1721848680,26.05,71.0,1012.5,99,False,3.0,2.0,108.0,0.4,0.5,210.6,214.9,100
2024-07-25T02:11:00,1721853660,24.75,66.0,1010.0,96,False,0.0,2.1,118.0,0.4,1.0,245.7,248.1,103
2024-07-25T04:29:00,1721861940,23.450000000000003,74.0,1008.6,95,False,2.0,1.7,116.0,0.4,0.7,213.8,211.4,105
2024-07-25T07:05:00,1721871300,24.75,80.0,1012.1,97,False,248.0,1.5,127.0,0.5,0.9,235.0,232.6,126
2024-07-25T09:33:00,1721880180,27.35,67.0,1010.0,98,False,305.0,2.2,124.0,0.5,0.8,249.1,245.8,133
2024-07-25T12:20:00,1721890200,31.25,57.0,1010.3,100,False,416.0,1.5,114.0,0.4,0.8,234.0,233.6,86
2024-07-25T14:31:00,1721898060,33.849999999999994,63.0,1005.8,98,False,330.0,1.7,114.0,0.3,0.9,212.3,215.5,104
2024-07-25T16:12:00,1721904120,32.3,52.0,1005.7,95,False,295.0,1.8,121.0,0.5,1.0,226.0,227.9,122
2024-07-25T19:05:00,1721914500,29.950000000000003,59.0,1005.2,98,False,82.0,1.6,123.0,0.4,1.0,255.2,257.4,128
2024-07-25T21:23:00,1721922780,28.4,68.0,1006.6,100,False,0.0,1.4,106.0,0.3,0.7,223.8,220.2,87
2024-07-26T00:20:00,1721933400,26.15,65.0,1010.3,93,False,19.0,1.4,118.0,0.4,1.1,226.8,231.1,116
2024-07-26T02:56:00,1721942760,24.9,65.0,1009.9,94,False,17.0,1.5,117.0,0.4,1.0,215.5,211.5,104
2024-07-26T04:38:00,1721948880,23.549999999999997,75.0,1012.1,97,False,0.0,1.9,108.0,0.4,0.9,206.2,203.4,97
2024-07-26T07:35:00,1721959500,24.85,70.0,1008.4,94,False,258.0,1.7,113.0,0.3,0.8,248.7,244.3,126
2024-07-26T09:06:00,1721964960,27.45,64.0,1004.8,94,False,294.0,2.3,111.0,0.4,0.5,249.5,249.8,112
2024-07-26T12:03:00,1721975580,31.35,58.0,1007.9,49,True,144.0,1.8,112.0,0.3,0.7,228.2,230.6,100
2024-07-26T14:09:00,1721983140,33.95,63.0,1004.9,90,False,351.0,1.4,107.0,0.4,0.9,241.4,243.1,98
2024-07-26T16:51:00,1721992860,32.45,64.0,1009.8,20,True,117.0,2.1,129.0,0.5,0.9,231.7,232.0,130
2024-07-26T19:51:00,1722003660,30.1,60.0,1007.8,97,False,60.0,2.4,113.0,0.5,0.8,238.5,240.8,123
2024-07-26T21:14:00,1722008640,28.5,66.0,1008.6,93,False,13.0,1.8,113.0,0.4,0.6,238.5,238.5,101
2024-07-27T00:21:00,1722019860,28.9,66.0,1007.2,96,False,0.0,1.5,120.0,0.4,0.9,225.1,221.1,92
2024-07-27T02:25:00,1722027300,27.6,68.0,1007.3,90,False,1.0,1.6,106.0,0.3,0.6,213.2,212.2,92
2024-07-27T04:45:00,1722035700,26.3,82.0,1009.7,90,False,5.0,1.0,101.0,0.4,0.9,231.9,234.6,77
2024-07-27T07:30:00,1722045600,27.6,65.0,1005.4,100,False,255.0,1.7,106.0,0.4,0.7,236.5,236.1,102
2024-07-27T09:20:00,1722052200,30.200000000000003,69.0,1010.8,98,False,298.0,2.0,115.0,0.3,1.0,230.3,231.7,93
2024-07-27T12:26:00,1722063360,34.1,50.0,1005.5,96,False,419.0,1.6,104.0,0.4,0.8,222.9,226.5,70
2024-07-27T14:32:00,1722070920,36.7,53.0,1006.3,96,False,356.0,1.6,101.0,0.3,0.7,232.2,236.5,79
2024-07-27T16:47:00,1722079020,35.099999999999994,48.0,1005.5,36,True,176.0,1.4,122.0,0.4,0.5,224.8,224.3,96
2024-07-27T19:56:00,1722090360,32.8,63.0,1010.1,48,True,33.0,1.3,119.0,0.3,0.9,205.5,209.1,95
2024-07-27T21:31:00,1722096060,31.2,63.0,1007.8,60,True,5.0,1.8,107.0,0.4,0.6,205.4,201.4,76
2024-07-28T00:40:00,1722107400,26.799999999999997,68.0,1005.9,100,False,16.0,2.0,121.0,0.3,0.8,216.2,217.3,99
2024-07-28T02:06:00,1722112560,25.5,75.0,1012.0,98,False,0.0,1.6,123.0,0.4,0.7,217.1,212.4,99
2024-07-28T04:01:00,1722119460,24.2,75.0,1007.0,97,False,5.0,1.4,120.0,0.4,0.5,215.5,212.5,101
2024-07-28T07:16:00,1722131160,25.55,76.0,1013.3,95,False,250.0,2.0,123.0,0.5,0.7,232.6,236.2,123
2024-07-28T09:46:00,1722140160,28.1,62.0,1008.2,98,False,313.0,2.0,124.0,0.4,0.6,239.3,243.7,124
2024-07-28T12:33:00,1722150180,32.05,72.0,1006.8,96,False,417.0,1.7,116.0,0.3,0.7,225.0,225.6,96
2024-07-28T14:23:00,1722156780,34.6,58.0,1006.2,97,False,345.0,1.4,106.0,0.4,0.6,235.5,237.9,82
2024-07-28T16:13:00,1722163380,33.05,60.0,1005.5,96,False,286.0,1.8,126.0,0.4,0.7,253.0,256.7,119
2024-07-28T19:19:00,1722174540,30.75,72.0,1007.7,98,False,75.0,2.1,111.0,0.5,0.6,247.1,251.4,122
2024-07-28T21:04:00,1722180840,29.2,61.0,1004.9,95,False,0.0,1.0,104.0,0.3,0.4,207.1,209.2,83
2024-07-29T00:11:00,1722192060,28.1,78.0,1009.7,35,True,0.0,1.8,119.0,0.5,0.5,218.8,220.9,91
2024-07-29T02:57:00,1722202020,26.85,63.0,1011.7,100,False,0.0,1.2,98.0,0.4,0.9,204.3,206.7,75
2024-07-29T04:59:00,1722209340,25.5,68.0,1009.9,29,True,0.0,1.8,110.0,0.4,0.7,199.5,201.6,88
2024-07-29T07:38:00,1722218880,26.85,80.0,1011.9,91,False,244.0,1.9,121.0,0.4,0.5,235.6,236.3,98
2024-07-29T09:24:00,1722225240,29.450000000000003,61.0,1011.6,58,True,156.0,2.2,124.0,0.4,1.0,238.8,238.0,105
2024-07-29T12:30:00,1722236400,33.349999999999994,57.0,1007.0,95,False,393.0,1.3,100.0,0.4,0.4,226.1,227.0,75
2024-07-29T14:41:00,1722244260,35.95,61.0,1005.2,14,True,190.0,1.4,106.0,0.4,0.7,211.4,209.5,75
2024-07-29T16:18:00,1722250080,34.400000000000006,59.0,1009.3,52,True,91.0,1.2,104.0,0.4,0.6,229.6,231.6,94
2024-07-29T19:47:00,1722262620,32.05,64.0,1006.7,90,False,84.0,1.9,111.0,0.4,0.7,239.2,242.0,104
2024-07-29T21:08:00,1722267480,30.5,66.0,1007.1,91,False,0.0,1.5,102.0,0.3,0.5,220.7,222.6,75
2024-07-30T00:42:00,1722280320,29.6,63.0,1006.6,49,True,0.0,2.1,114.0,0.3,1.0,243.3,247.8,109
2024-07-30T02:08:00,1722285480,28.299999999999997,77.0,1012.8,93,False,0.0,1.7,117.0,0.3,1.0,240.1,241.3,105
2024-07-30T04:34:00,1722294240,27.0,75.0,1011.9,92,False,15.0,1.8,116.0,0.3,0.7,206.8,208.5,93
2024-07-30T07:58:00,1722306480,28.299999999999997,82.0,1013.3,93,False,233.0,1.4,109.0,0.5,1.0,223.9,227.9,105
2024-07-30T09:28:00,1722311880,30.9,59.0,1010.7,30,True,180.0,2.1,109.0,0.4,0.6,225.8,221.8,117
2024-07-30T12:45:00,1722323700,34.8,48.0,1010.3,91,False,419.0,1.3,117.0,0.3,0.8,236.9,237.7,88
2024-07-30T14:35:00,1722330300,37.400000000000006,60.0,1003.3,66,True,233.0,1.3,121.0,0.4,0.6,226.1,229.9,97
2024-07-30T16:08:00,1722335880,35.849999999999994,62.0,1005.1,44,True,181.0,1.9,121.0,0.5,0.7,232.6,228.6,125
2024-07-30T19:35:00,1722348300,33.5,68.0,1005.2,19,True,46.0,2.3,128.0,0.4,0.6,242.7,246.2,121
2024-07-30T21:18:00,1722354480,32.0,71.0,1007.3,36,True,0.0,1.2,101.0,0.3,0.9,220.9,216.4,84
2024-07-31T00:00:00,1722364200,29.049999999999997,58.0,1008.9,98,False,14.0,1.1,104.0,0.3,0.6,208.6,213.6,82
2024-07-31T02:33:00,1722373380,27.75,70.0,1009.5,94,False,0.0,1.7,101.0,0.3,0.5,219.9,222.1,91
2024-07-31T04:48:00,1722381480,26.45,65.0,1011.7,91,False,16.0,1.1,107.0,0.3,0.5,230.7,227.2,90
2024-07-31T07:53:00,1722392580,27.75,74.0,1010.6,97,False,232.0,1.8,116.0,0.4,0.6,235.0,238.5,109
2024-07-31T09:10:00,1722397200,30.4,69.0,1009.7,55,True,178.0,1.3,124.0,0.4,0.7,227.3,231.6,108
2024-07-31T12:31:00,1722409260,34.25,64.0,1008.2,18,True,165.0,1.4,99.0,0.4,0.4,214.1,213.1,78
2024-07-31T14:03:00,1722414780,36.849999999999994,63.0,1005.3,55,True,165.0,1.1,106.0,0.4,0.7,234.8,238.7,80
2024-07-31T16:36:00,1722423960,35.3,56.0,1009.6,17,True,79.0,1.6,116.0,0.3,0.5,213.9,209.0,99
2024-07-31T19:02:00,1722432720,32.95,72.0,1005.9,12,True,54.0,1.9,108.0,0.4,0.8,211.9,209.3,104
2024-07-31T21:40:00,1722442200,31.4,69.0,1008.5,22,True,0.0,1.1,119.0,0.4,0.6,216.4,220.5,90
2024-08-01T00:59:00,1722454140,30.25,61.0,1012.3,19,True,0.0,1.6,107.0,0.4,1.0,224.4,219.7,111
2024-08-01T02:36:00,1722459960,29.15,65.0,1009.9,98,False,0.0,1.8,104.0,0.4,0.5,216.8,220.0,92
2024-08-01T04:33:00,1722466980,28.0,78.0,1011.2,96,False,0.0,1.2,117.0,0.3,0.8,215.7,220.1,94
2024-08-01T07:29:00,1722477540,29.15,76.0,1008.9,90,False,261.0,1.5,111.0,0.5,0.9,219.5,219.5,106
2024-08-01T09:47:00,1722485820,31.35,68.0,1007.7,70,True,198.0,2.0,125.0,0.4,1.0,243.1,243.6,110
2024-08-01T12:02:00,1722493920,34.6,60.0,1011.8,55,True,138.0,1.4,104.0,0.4,0.4,208.3,211.7,86
2024-08-01T14:56:00,1722504360,36.85,51.0,1008.0,69,True,204.0,2.1,122.0,0.3,0.9,212.7,209.2,105
2024-08-01T16:02:00,1722508320,35.5,54.0,1009.4,93,False,285.0,2.2,116.0,0.4,0.8,236.7,233.8,119
2024-08-01T19:44:00,1722521640,33.5,59.0,1006.3,93,False,80.0,2.2,112.0,0.4,0.8,221.1,218.1,115
2024-08-01T21:36:00,1722528360,32.25,58.0,1009.9,100,False,0.0,1.9,116.0,0.3,0.9,213.7,212.8,96
2024-08-02T00:55:00,1722540300,29.45,70.0,1005.7,56,True,10.0,1.4,115.0,0.3,1.1,225.4,229.1,105
2024-08-02T02:14:00,1722545040,28.35,67.0,1007.7,93,False,5.0,2.0,108.0,0.4,0.6,228.5,233.1,99
2024-08-02T04:26:00,1722552960,27.25,82.0,1013.6,96,False,0.0,1.3,116.0,0.3,0.8,231.9,236.2,94
2024-08-02T07:20:00,1722563400,28.35,64.0,1013.9,98,False,231.0,2.2,120.0,0.4,1.1,246.7,244.4,106
2024-08-02T09:45:00,1722572100,30.55,58.0,1007.8,57,True,212.0,1.7,111.0,0.4,0.7,215.1,214.1,107
2024-08-02T12:04:00,1722580440,33.849999999999994,48.0,1006.8,55,True,123.0,1.0,109.0,0.3,0.5,234.8,234.1,85
2024-08-02T14:42:00,1722589920,36.05,55.0,1002.4,27,True,178.0,1.1,100.0,0.4,0.4,228.7,224.7,84
2024-08-02T16:14:00,1722595440,34.75,61.0,1009.4,63,True,167.0,1.7,116.0,0.3,0.8,228.8,230.5,116
2024-08-02T19:58:00,1722608880,32.75,56.0,1004.7,68,True,67.0,2.2,122.0,0.5,0.7,244.8,248.1,118
2024-08-02T21:50:00,1722615600,31.4,72.0,1005.7,48,True,0.0,1.6,106.0,0.3,0.5,229.3,225.8,82
2024-08-03T00:12:00,1722624120,29.549999999999997,63.0,1006.8,98,False,18.0,1.6,118.0,0.4,0.8,237.7,236.0,96
2024-08-03T02:58:00,1722634080,28.45,82.0,1008.3,98,False,0.0,1.8,109.0,0.3,0.9,219.5,215.7,91
2024-08-03T04:57:00,1722641220,27.35,79.0,1008.8,98,False,0.0,1.5,106.0,0.4,1.0,213.0,208.0,111
2024-08-03T07:51:00,1722651660,28.450000000000003,70.0,1006.2,97,False,259.0,1.7,125.0,0.4,0.7,238.0,237.9,127
2024-08-03T09:21:00,1722657060,30.65,66.0,1013.3,100,False,322.0,2.3,113.0,0.5,0.8,230.6,233.9,113
2024-08-03T12:24:00,1722668040,33.9,63.0,1005.1,100,False,391.0,2.0,104.0,0.4,0.8,227.2,224.7,98
2024-08-03T14:20:00,1722675000,36.099999999999994,48.0,1007.3,96,False,349.0,1.1,102.0,0.4,0.9,199.2,195.0,85
2024-08-03T16:40:00,1722683400,34.8,72.0,1006.6,96,False,281.0,1.6,125.0,0.5,1.0,218.6,222.7,123
2024-08-03T19:25:00,1722693300,32.8,57.0,1007.4,97,False,92.0,1.7,110.0,0.5,0.8,226.0,222.5,126
2024-08-03T21:10:00,1722699600,31.5,69.0,1008.1,98,False,8.0,1.7,111.0,0.3,1.0,230.9,232.0,100
2024-08-04T00:06:00,1722710160,26.4,65.0,1008.8,95,False,0.0,1.5,112.0,0.4,0.7,228.0,224.1,112
2024-08-04T02:10:00,1722717600,25.3,74.0,1009.7,32,True,0.0,1.3,108.0,0.3,0.9,242.9,243.8,108
2024-08-04T04:24:00,1722725640,24.15,70.0,1011.9,37,True,0.0,1.8,121.0,0.4,0.8,230.1,233.0,114
2024-08-04T07:04:00,1722735240,25.25,76.0,1012.8,96,False,259.0,2.3,125.0,0.5,1.0,249.1,245.3,132
2024-08-04T09:13:00,1722742980,27.5,78.0,1007.1,52,True,100.0,1.8,122.0,0.5,0.7,233.7,238.2,130
2024-08-04T12:54:00,1722756240,30.75,59.0,1010.3,96,False,408.0,2.2,127.0,0.4,1.0,250.6,247.3,114
2024-08-04T14:44:00,1722762840,33.0,60.0,1007.6,46,True,181.0,1.2,122.0,0.4,0.5,234.1,232.0,103
2024-08-04T16:16:00,1722768360,31.65,59.0,1006.4,49,True,133.0,2.0,132.0,0.4,1.2,231.8,232.5,141
2024-08-04T19:15:00,1722779100,29.7,72.0,1004.4,100,False,75.0,2.3,121.0,0.4,0.8,232.5,237.5,129
2024-08-04T21:23:00,1722786780,28.4,70.0,1010.0,20,True,0.0,2.2,109.0,0.4,0.7,234.0,233.4,119
2024-08-05T00:16:00,1722797160,25.35,65.0,1012.2,94,False,20.0,2.2,110.0,0.5,1.0,243.6,245.1,107
